ID,SalePrice,Garage,Overall Qual,Gr Liv Area,Total Bsmt SF,Lot Area,Year Built,Full Bath,Bedroom AbvGr,Neighborhood,House Style
1557,80900,yes,4,1049,356,5150,1910,1,2,IDOTRR,1.5Fin
1558,81000,yes,3,894,894,18000,1935,1,2,IDOTRR,1Story
1559,65000,yes,4,864,592,9000,1920,1,3,IDOTRR,2Story
1560,392500,yes,8,1652,1600,5587,2008,2,2,Crawfor,1Story
1561,294464,yes,8,1648,1596,3843,2007,2,2,Crawfor,1Story
1562,250000,yes,7,1646,1594,3811,2004,2,2,Crawfor,1Story
1563,275000,yes,8,1646,1594,3842,2004,2,2,Crawfor,1Story
1564,300000,yes,7,2032,1840,23730,1996,3,3,Mitchel,1Story
1565,271000,yes,8,1689,1568,13265,2002,2,3,Mitchel,1Story
1566,213000,yes,7,1820,910,11050,1996,2,3,Mitchel,2Story
1567,171000,yes,6,1118,1096,9880,1977,1,3,Mitchel,SLvl
1568,171500,yes,6,1279,1196,10125,1977,2,3,Mitchel,1Story
1569,100000,yes,5,1872,0,10260,1976,2,4,Mitchel,2Story
1570,228500,yes,4,1689,1680,9990,1991,2,3,Mitchel,1Story
1571,228950,yes,5,1786,1499,164660,1965,2,3,Timber,1.5Fin
1572,241500,yes,7,1501,1277,4084,1986,2,2,Timber,1Story
1573,287000,yes,8,2898,1565,15498,1976,2,2,Timber,1Story
1574,294000,yes,8,1537,1518,11563,2006,2,3,Timber,1Story
1575,293077,yes,8,1646,1638,9520,2007,2,3,Timber,1Story
1576,264966,yes,8,1780,920,12852,2007,2,3,Timber,2Story
1577,172500,yes,5,1442,352,9802,2006,2,3,Timber,SLvl
1578,167500,yes,5,1394,384,9735,2006,2,3,Timber,SLvl
1579,218689,yes,7,1612,796,12018,2008,2,3,Timber,2Story
1580,150000,yes,6,1495,1495,12890,1989,2,3,Timber,1Story
1581,184000,yes,6,1651,1606,12416,1986,2,3,Timber,1Story
1582,180000,yes,6,1256,1256,18265,1986,2,3,Timber,1Story
1583,175000,yes,6,1509,1461,10200,1988,2,3,Timber,SLvl
1584,232500,yes,8,1440,1432,11202,2003,2,3,Timber,1Story
1585,195000,yes,6,1675,1666,7915,1999,2,3,Timber,1Story
1586,305000,yes,8,2262,1482,12244,2003,2,4,Timber,2Story
1587,298751,yes,8,1728,1884,11449,2007,2,3,Timber,1Story
1588,370000,yes,8,1964,1964,11447,2005,2,3,Timber,1Story
1589,209200,yes,7,1344,1344,8940,1997,2,2,Mitchel,SFoyer
1590,206300,yes,7,1344,1344,7060,1997,2,2,Mitchel,SFoyer
1591,146000,no,5,1092,1092,9278,2007,1,2,Mitchel,1Story
1592,160500,yes,6,1189,1189,4500,1997,2,2,Mitchel,1Story
1593,173000,yes,4,1200,1200,14137,1964,1,3,Mitchel,SFoyer
1594,124000,yes,5,1040,1040,4224,1975,1,3,MeadowV,1Story
1595,115000,yes,5,1304,264,2665,1976,1,3,MeadowV,2Story
1596,129500,yes,5,1475,550,2665,1976,2,4,MeadowV,2Story
1597,105000,yes,4,988,526,1974,1973,1,2,MeadowV,SFoyer
1598,94900,yes,4,988,462,1596,1973,1,1,MeadowV,SLvl
1599,152500,yes,5,1160,1113,17979,1968,1,3,Mitchel,1Story
1600,98000,no,6,1092,546,1477,1970,2,3,MeadowV,2Story
1601,81000,no,4,630,630,1890,1972,1,1,MeadowV,SFoyer
1602,113000,yes,5,988,988,21750,1954,1,2,Mitchel,1Story
1603,128500,yes,5,816,816,6490,1983,1,2,Mitchel,1Story
1604,119500,yes,5,923,876,6951,1984,1,3,Mitchel,1Story
1605,130500,yes,5,816,816,6600,1982,1,3,Mitchel,1Story
1606,138000,yes,5,816,816,6600,1982,1,2,Mitchel,1Story
1607,134500,yes,5,845,845,6600,1982,1,3,Mitchel,1Story
1608,160000,yes,6,1750,983,12508,1940,2,4,Mitchel,1.5Fin
1609,137500,yes,5,889,864,12395,1984,1,3,Mitchel,1Story
1610,172000,yes,5,1968,784,11075,1969,2,4,Mitchel,2Story
1611,103000,yes,5,1836,686,56600,1900,2,4,IDOTRR,2.5Unf
1612,167300,yes,6,1587,1587,10667,1971,2,3,NAmes,1Story
1613,167000,yes,7,1277,1277,10628,1970,1,2,NAmes,1Story
1614,244000,yes,7,2223,2223,13651,1973,2,3,NAmes,1Story
1615,268000,yes,8,2217,2217,15865,1970,2,4,NAmes,1Story
1616,225000,yes,7,1733,847,12394,2003,2,3,Gilbert,2Story
1617,168000,yes,6,1572,806,10364,1995,2,3,Gilbert,2Story
1618,177000,yes,6,1470,794,13869,1997,2,3,Gilbert,2Story
1619,169000,yes,6,1600,916,8773,1997,2,3,Gilbert,2Story
1620,161500,yes,6,1384,384,8872,1997,2,3,Gilbert,SLvl
1621,251000,yes,8,1652,1494,5330,2000,2,2,StoneBr,1Story
1622,160000,yes,6,1694,392,10147,1994,2,3,Gilbert,SLvl
1623,180000,yes,6,1714,923,8637,1999,2,3,Gilbert,2Story
1624,178750,yes,7,1553,691,7875,1996,2,3,Gilbert,2Story
1625,176000,yes,7,1253,1237,7875,1995,2,3,Gilbert,1Story
1626,204000,yes,6,2299,938,7500,1999,3,5,Gilbert,2Story
1627,160000,yes,7,1187,1168,9556,1992,2,3,Gilbert,1Story
1628,160000,yes,7,1472,384,10784,1991,2,3,Gilbert,SLvl
1629,163900,yes,7,1482,384,9125,1992,2,3,Gilbert,SLvl
1630,168000,yes,6,1642,903,7655,1993,2,3,Gilbert,2Story
1631,154204,yes,6,1128,1302,18160,1964,1,3,Gilbert,1Story
1632,170000,yes,8,1088,1074,3696,1986,1,2,StoneBr,1Story
1633,207500,yes,7,2090,1190,5062,1984,2,3,StoneBr,2Story
1634,182000,yes,8,1179,1166,4740,1988,2,2,StoneBr,1Story
1635,212000,yes,8,1321,1312,5118,1990,1,1,StoneBr,1Story
1636,377426,yes,9,1922,1922,14157,2005,2,3,StoneBr,1Story
1637,349265,yes,8,2541,1149,12328,2005,3,4,StoneBr,2Story
1638,591587,yes,9,2338,2660,51974,2006,2,4,StoneBr,1Story
1639,155000,yes,5,1424,1100,41600,1969,1,3,Gilbert,1Story
1640,319900,yes,9,1612,1612,8035,2006,2,2,StoneBr,1Story
1641,392000,yes,8,1419,1419,8089,2007,2,2,StoneBr,1Story
1642,441929,yes,8,2234,2220,14082,2006,1,1,StoneBr,1Story
1643,455000,yes,10,2042,1742,13870,2006,2,3,StoneBr,1Story
1644,182900,yes,6,1440,1440,12546,1981,2,3,NWAmes,1Story
1645,174000,yes,6,1284,1284,10960,1984,2,3,NWAmes,1Story
1646,178000,yes,6,1868,585,12090,1984,3,3,NWAmes,SLvl
1647,176000,yes,7,1479,725,12090,1981,2,3,NWAmes,2Story
1648,213000,yes,7,1664,1529,12299,1978,2,3,NWAmes,1Story
1649,192000,yes,7,1930,780,11339,1979,2,4,NWAmes,2Story
1650,190000,yes,7,1969,808,11952,1977,2,3,NWAmes,2Story
1651,195000,yes,6,2030,848,12046,1976,2,4,NWAmes,2Story
1652,148000,yes,6,1032,1032,10395,1978,2,3,NWAmes,SLvl
1653,151500,yes,6,1177,1153,11850,1984,2,3,NWAmes,1Story
1654,197000,yes,7,1725,539,11584,1979,2,3,NWAmes,SLvl
1655,192350,yes,6,1353,1259,10400,1979,2,2,NWAmes,1Story
1656,152000,yes,5,1620,780,10793,1969,2,4,NWAmes,2Story
1657,170000,yes,6,1220,1625,13001,1971,2,2,NWAmes,1Story
1658,175000,yes,5,1484,1484,12243,1971,2,3,NWAmes,1Story
1659,175000,yes,6,1743,702,11700,1968,1,3,NWAmes,2Story
1660,197900,yes,7,1935,793,12384,1976,2,3,NWAmes,2Story
1661,174000,yes,7,1324,1228,8991,1976,2,3,NWAmes,SLvl
1662,178900,yes,6,1877,1084,8000,1974,2,4,NWAmes,2Story
1663,139000,yes,5,1109,372,10500,1971,1,3,NAmes,SLvl
1664,143250,yes,6,981,981,10530,1971,1,3,NAmes,1Story
1665,184000,yes,7,1479,725,7472,1972,1,4,NAmes,2Story
1666,155000,yes,5,1422,925,9457,1970,1,3,NAmes,1Story
1667,133000,yes,5,914,914,7920,1970,1,3,NAmes,1Story
1668,119500,yes,5,950,950,9758,1971,1,3,NAmes,1Story
1669,123000,yes,4,872,858,8294,1971,1,3,NAmes,1Story
1670,110000,yes,4,858,858,7340,1971,1,2,NAmes,1Story
1671,128000,yes,4,914,914,17199,1961,1,2,NAmes,1Story
1672,120500,yes,4,864,864,9000,1971,1,3,NAmes,1Story
1673,133000,yes,7,767,723,4058,1998,1,1,NAmes,SFoyer
1674,155000,yes,6,1337,1337,4113,2001,2,2,NAmes,1Story
1675,177000,yes,6,1337,1405,10943,1997,2,2,NAmes,1Story
1676,113500,yes,6,1092,525,2205,1973,1,3,BrDale,2Story
1677,113000,yes,6,1218,672,1890,1973,1,3,BrDale,2Story
1678,113700,yes,6,1218,672,2058,1973,1,4,BrDale,2Story
1679,106000,yes,5,1302,630,2016,1970,2,3,BrDale,2Story
1680,122500,yes,5,1365,765,1920,1971,1,2,BrDale,2Story
1681,128000,yes,6,958,1078,4928,1976,2,2,NPkVill,1Story
1682,155000,yes,6,1548,804,2308,1976,2,3,NPkVill,2Story
1683,142500,yes,7,1055,1061,2304,1978,2,2,NPkVill,1Story
1684,129250,yes,5,988,988,7150,1966,1,3,NAmes,1Story
1685,356000,yes,9,1816,1790,12469,2006,2,3,NridgHt,1Story
1686,314813,yes,9,1828,1822,11694,2007,2,3,NridgHt,1Story
1687,318000,yes,8,1694,1694,12030,2007,2,3,NridgHt,1Story
1688,322400,yes,8,1694,1694,11825,2006,2,3,NridgHt,1Story
1689,318000,yes,8,1734,1734,12085,2007,2,3,NridgHt,1Story
1690,345474,yes,8,2122,2108,14333,2007,2,2,NridgHt,1Story
1691,415298,yes,9,2121,2121,14450,2006,2,3,NridgHt,1Story
1692,492000,yes,9,2656,1934,13641,2007,2,3,NridgHt,2Story
1693,338931,yes,8,2550,1108,13440,2006,2,4,NridgHt,2Story
1694,450000,yes,10,2046,1994,15431,2005,2,2,NridgHt,1Story
1695,280000,yes,7,2172,1063,14154,2006,2,3,NridgHt,2Story
1696,479069,yes,9,2552,2552,13891,2007,2,3,NridgHt,1Story
1697,395000,yes,8,1973,1935,14226,2006,2,3,NridgHt,1Story
1698,380000,yes,9,2643,2153,13693,2006,2,3,NridgHt,2Story
1699,250000,yes,8,1634,1626,11428,2006,2,3,NridgHt,1Story
1700,440000,yes,8,1976,1976,14977,2006,2,2,NridgHt,1Story
1701,418000,yes,9,2758,1704,13654,2005,2,4,NridgHt,2Story
1702,500067,yes,10,2290,2320,17169,2007,2,2,NridgHt,1Story
1703,260116,yes,8,2152,1582,16659,2007,2,3,NridgHt,2Story
1704,317000,yes,8,2473,1143,9591,2004,2,4,NridgHt,2Story
1705,319500,yes,8,2100,918,9709,2007,2,3,NridgHt,2Story
1706,325624,yes,8,2161,1582,10562,2007,1,3,NridgHt,2Story
1707,372000,yes,9,1802,1802,13615,2006,2,3,NridgHt,1Story
1708,342000,yes,8,2956,1706,13069,2004,2,5,NridgHt,2Story
1709,354000,yes,8,2468,1136,12099,2004,2,4,NridgHt,2Story
1710,350000,yes,8,2385,1317,14277,2003,2,3,NridgHt,2Story
1711,285000,yes,8,2374,1181,11999,2003,2,4,NridgHt,2Story
1712,281500,yes,8,1818,895,12568,2007,2,3,NridgHt,2Story
1713,245700,yes,7,1614,1614,9926,2005,2,3,NridgHt,1Story
1714,232698,yes,8,1721,1721,9254,2005,2,3,NridgHt,1Story
1715,250000,yes,8,1828,1298,10732,2006,2,3,NridgHt,2Story
1716,194700,yes,6,1362,1362,7577,2005,2,2,NridgHt,1Story
1717,204000,yes,6,1302,1302,3901,2005,1,1,NridgHt,1Story
1718,200000,yes,6,1302,1302,3903,2005,1,1,NridgHt,1Story
1719,207000,yes,6,1362,1362,6289,2005,2,2,NridgHt,1Story
1720,209500,yes,8,1554,1554,4590,2006,2,2,NridgHt,1Story
1721,209500,yes,8,1554,1554,4590,2006,2,2,NridgHt,1Story
1722,202500,yes,8,1370,1370,6442,2006,2,2,NridgHt,1Story
1723,280000,yes,9,1577,1577,7841,2005,2,2,NridgHt,1Story
1724,277500,yes,9,1561,1561,7313,2005,2,2,NridgHt,1Story
1725,318061,yes,9,1869,1869,7820,2007,2,2,NridgHt,1Story
1726,221370,yes,8,1324,1324,6240,2006,2,2,NridgHt,1Story
1727,200000,yes,7,1405,1405,3242,2003,2,2,NridgHt,1Story
1728,181755,yes,6,1496,768,15810,2007,3,3,Gilbert,2Story
1729,176000,yes,6,1536,768,10237,2005,2,3,Gilbert,2Story
1730,178900,yes,6,1484,783,10237,2005,2,3,Gilbert,2Story
1731,168165,yes,7,1458,608,13204,2006,2,3,Gilbert,2Story
1732,171925,yes,6,1495,738,8857,2006,2,3,Gilbert,2Story
1733,198444,yes,6,1746,698,9729,2006,2,3,Gilbert,2Story
1734,203000,yes,6,1326,1326,12216,2005,2,3,Gilbert,1Story
1735,179540,yes,7,1456,728,9018,2007,2,3,Gilbert,2Story
1736,176485,yes,7,1302,1302,8993,2007,2,3,Gilbert,1Story
1737,181134,yes,7,1340,1340,8899,2007,2,3,Gilbert,1Story
1738,156932,yes,6,1412,616,8499,2006,2,3,Gilbert,2Story
1739,166000,yes,6,1504,752,8229,2007,2,3,Gilbert,2Story
1740,177594,yes,7,1456,728,7713,2007,2,3,Gilbert,2Story
1741,173500,yes,7,1258,1246,7697,2007,2,3,Gilbert,1Story
1742,172500,yes,7,1258,1258,3922,2006,2,2,Blmngtn,1Story
1743,194201,yes,7,1402,1258,3922,2006,0,2,Blmngtn,1Story
1744,226500,yes,8,1589,1406,3621,2003,2,2,Blmngtn,1Story
1745,185485,yes,7,1266,1266,3710,2007,2,2,Blmngtn,1Story
1746,259000,yes,7,1530,1530,14572,2004,2,3,Gilbert,1Story
1747,188500,yes,7,1119,835,16219,2004,2,2,Gilbert,SLvl
1748,175000,yes,7,1374,384,11084,2004,2,3,Gilbert,SLvl
1749,215000,yes,7,1959,847,11796,2004,2,4,Gilbert,2Story
1750,206580,yes,7,1525,1510,10936,2006,2,3,Gilbert,1Story
1751,183500,yes,7,1720,840,8244,2004,2,3,Gilbert,2Story
1752,165500,yes,7,1394,384,11950,2003,2,3,Gilbert,SLvl
1753,211000,yes,7,1948,847,7875,2003,2,4,Gilbert,2Story
1754,181000,yes,6,1690,924,8063,2000,2,3,Gilbert,2Story
1755,219500,yes,7,1995,854,8740,2002,2,4,Gilbert,2Story
1756,175000,yes,6,1647,953,7917,1999,2,3,Gilbert,2Story
1757,170000,yes,7,1430,384,9967,2000,2,3,Gilbert,SLvl
1758,162000,yes,7,1320,660,7750,2003,2,3,Gilbert,2Story
1759,187000,yes,6,1690,915,9487,2000,2,3,Gilbert,2Story
1760,185000,yes,6,1644,941,9649,1999,2,3,Gilbert,2Story
1761,745000,yes,10,4476,2396,15623,1996,3,4,NoRidge,2Story
1762,384500,yes,8,2551,1779,12191,1997,2,4,NoRidge,2Story
1763,248000,yes,8,2285,969,11000,2000,2,4,NoRidge,2Story
1764,466500,yes,10,2633,2633,11400,2001,2,2,NoRidge,1Story
1765,410000,yes,9,3078,1408,10557,1998,2,4,NoRidge,2Story
1766,322500,yes,8,2582,1389,11002,1998,2,4,NoRidge,2Story
1767,252000,yes,7,2385,1066,10790,1998,2,4,NoRidge,2Story
1768,755000,yes,10,4316,2444,21535,1994,3,4,NoRidge,2Story
1769,269790,yes,7,2013,1117,9920,1996,2,3,NoRidge,2Story
1770,315750,yes,7,2398,1379,11787,1996,2,3,NoRidge,2Story
1771,290000,yes,7,2520,1203,9950,1995,2,4,NoRidge,2Story
1772,290000,yes,8,2531,1318,12257,1995,2,4,NoRidge,2Story
1773,430000,yes,8,3228,3200,12692,1992,3,4,NoRidge,1Story
1774,263000,yes,8,2202,1105,11762,1992,2,4,NoRidge,2Story
1775,330000,yes,8,2538,1325,9044,1996,2,4,NoRidge,2Story
1776,213133,yes,7,1369,1369,9910,2007,2,3,Somerst,1Story
1777,260261,yes,8,1542,1542,11830,2007,2,3,Somerst,1Story
1778,320000,yes,9,1905,1905,11670,2006,2,3,Somerst,1Story
1779,282922,yes,8,1464,1485,15256,2007,2,3,Somerst,1Story
1780,215000,yes,8,1534,1524,10612,2006,2,3,Somerst,1Story
1781,419005,yes,10,1966,1966,12291,2007,2,1,Somerst,1Story
1782,255000,yes,8,1636,1623,13501,2006,2,3,Somerst,1Story
1783,147000,yes,8,1795,1795,9986,2006,2,2,Somerst,1Story
1784,235876,yes,7,1528,1528,9965,2007,3,3,Somerst,1Story
1785,311872,yes,7,1726,1726,9416,2007,2,3,Somerst,1Story
1786,248328,yes,7,1689,1689,9849,2007,2,3,Somerst,1Story
1787,227000,yes,8,1588,1588,10000,2006,2,3,Somerst,1Story
1788,260000,yes,8,1538,1538,8847,2005,2,3,Somerst,1Story
1789,225000,yes,8,1496,1496,9158,2007,2,3,Somerst,1Story
1790,249000,yes,7,1506,1494,8251,2005,2,3,Somerst,1Story
1791,307000,yes,8,1694,1686,10084,2004,2,3,Somerst,1Story
1792,250000,yes,7,1977,982,9605,2006,2,3,Somerst,2Story
1793,221300,yes,8,1830,1302,8778,2006,2,3,Somerst,2Story
1794,208900,yes,8,1338,1338,8640,2007,2,3,Somerst,1Story
1795,210400,yes,7,1335,1335,9000,2006,2,3,Somerst,1Story
1796,255000,yes,8,1792,896,8640,2007,2,3,Somerst,2Story
1797,212109,yes,5,1588,725,10411,2007,3,3,Somerst,2Story
1798,270000,yes,8,1959,1088,9000,2006,2,3,Somerst,2Story
1799,303477,yes,8,2610,1184,9000,2007,2,4,Somerst,2Story
1800,310013,yes,8,1880,955,12217,2007,2,3,Somerst,2Story
1801,249700,yes,8,1656,1656,11096,2006,2,3,Somerst,1Story
1802,227875,yes,7,1761,874,10207,2007,3,3,Somerst,2Story
1803,261329,yes,8,1584,1574,10440,2007,2,2,Somerst,1Story
1804,253000,yes,8,1685,1685,11824,2006,2,2,Somerst,1Story
1805,265000,yes,6,2443,1158,10625,2004,2,4,Somerst,2Story
1806,340000,yes,8,2466,1580,11143,2004,3,4,Somerst,2Story
1807,146000,no,6,1100,1100,7500,2006,1,3,SawyerW,1Story
1808,147000,no,7,1143,1143,7500,2006,1,3,SawyerW,1Story
1809,149000,yes,5,1094,1094,12450,2003,1,3,SawyerW,1Story
1810,181000,yes,7,1486,1461,7441,2006,2,3,SawyerW,1Story
1811,201000,yes,6,1721,928,8462,1994,2,3,SawyerW,2Story
1812,191750,yes,6,1820,864,11613,1993,2,3,SawyerW,2Story
1813,179000,yes,7,1349,1349,8450,2000,2,3,SawyerW,1Story
1814,215000,yes,7,1494,1482,16196,1998,2,3,SawyerW,1Story
1815,179200,yes,6,1575,1575,8012,1992,2,2,SawyerW,1Story
1816,128000,yes,6,1266,630,8012,1980,1,2,SawyerW,2Story
1817,144000,yes,5,884,840,9180,1983,1,2,SawyerW,SFoyer
1818,144000,yes,5,2020,0,8400,1977,2,4,SawyerW,1Story
1819,120750,yes,5,894,894,6285,1977,1,2,Sawyer,1Story
1820,132500,yes,5,970,970,8480,1963,1,2,Sawyer,1Story
1821,132000,yes,5,1057,1057,7420,1962,1,3,Sawyer,1Story
1822,132500,yes,5,999,999,7758,1962,1,3,Sawyer,1Story
1823,129000,yes,4,1120,1040,6970,1961,1,3,Sawyer,1Story
1824,143900,yes,5,1696,1140,13673,1962,1,3,Sawyer,1Story
1825,145000,yes,5,1040,1040,7476,1968,1,3,Sawyer,1Story
1826,128500,yes,5,988,988,9945,1961,1,3,Sawyer,1Story
1827,125500,yes,5,902,876,6173,1967,1,3,Sawyer,1Story
1828,300000,yes,7,2503,1223,19522,1990,2,3,Veenker,2Story
1829,294000,yes,7,2167,1192,17542,1974,2,3,Veenker,2Story
1830,129000,yes,5,1037,1037,10751,1974,1,2,Sawyer,1Story
1831,171000,yes,5,1701,1390,16647,1975,2,3,Sawyer,SFoyer
1832,147000,yes,6,1055,1044,12712,1973,1,2,Sawyer,1Story
1833,302000,yes,8,2810,1453,9572,1990,2,4,NoRidge,2Story
1834,285000,yes,8,2872,1683,10678,1992,2,4,NoRidge,1.5Fin
1835,214000,yes,8,1378,1378,4379,2004,2,2,Somerst,1Story
1836,166000,yes,8,1151,1141,3523,2006,2,2,Somerst,1Story
1837,193800,yes,8,1565,1511,3784,2006,2,2,Somerst,1Story
1838,208900,yes,7,1352,1352,4230,2006,2,2,Somerst,1Story
1839,194000,yes,7,1352,1352,3606,2006,2,2,Somerst,1Story
1840,207500,yes,8,1550,1550,5330,2006,2,2,Somerst,1Story
1841,199900,yes,7,1241,1241,4274,2006,1,1,Somerst,1Story
1842,164700,yes,7,1250,625,4251,2006,2,2,Somerst,2Story
1843,176500,yes,6,1501,744,2280,1999,2,3,Somerst,2Story
1844,176000,yes,6,1458,729,3230,1999,2,2,Somerst,2Story
1845,168500,yes,6,1512,756,2117,2000,2,2,Somerst,2Story
1846,177000,yes,6,1573,756,2117,2000,2,3,Somerst,2Story
1847,177000,yes,6,1525,756,2117,2000,2,3,Somerst,2Story
1848,148800,yes,7,1102,551,5105,2004,2,2,Somerst,2Story
1849,174000,yes,8,1441,776,2645,1999,2,2,Somerst,2Story
1850,239000,yes,7,1950,975,7399,1997,2,3,Somerst,2Story
1851,204000,yes,7,1358,1339,7321,1999,2,3,Somerst,1Story
1852,301000,yes,8,2048,1054,8010,2003,2,3,Somerst,2Story
1853,312500,yes,8,2362,1220,8413,1998,2,3,Somerst,2Story
1854,279700,yes,8,1494,1494,9466,1994,1,1,Veenker,1Story
1855,255000,yes,7,2362,2002,12000,1980,2,3,Veenker,1Story
1856,194000,yes,5,1432,1360,16157,1978,1,2,Veenker,SLvl
1857,218000,yes,5,1437,1437,10768,1976,2,3,Veenker,1Story
1858,213750,yes,8,1295,1057,3840,1978,1,1,Greens,1Story
1859,187000,yes,6,1855,528,9600,1976,2,3,Veenker,SLvl
1860,181500,yes,6,1262,1262,9600,1976,2,3,Veenker,1Story
1861,373000,yes,8,2497,2461,17778,1981,2,2,Veenker,1Story
1862,190000,yes,5,2620,1361,18890,1977,2,4,Sawyer,1.5Fin
1863,226000,yes,7,1929,1057,7050,2001,2,3,Somerst,2Story
1864,143450,yes,6,1152,912,11700,1968,1,3,NWAmes,1Story
1865,240050,yes,6,2411,1008,8000,1970,2,4,NWAmes,2Story
1866,162500,yes,6,1082,973,8723,1969,1,3,NWAmes,SFoyer
1867,164000,yes,6,1295,1295,11700,1968,1,3,NWAmes,1Story
1868,185000,yes,7,1610,1124,11358,1972,2,3,NWAmes,1Story
1869,188500,yes,7,1594,1594,9547,1993,2,2,NWAmes,1Story
1870,255000,yes,7,2075,1148,10530,1993,2,3,NWAmes,2Story
1871,136905,yes,5,1680,1680,11500,1976,2,4,NWAmes,1Story
1872,158500,yes,6,1093,1093,10738,1966,2,3,NWAmes,1Story
1873,175500,yes,7,1242,1242,9600,1973,1,3,NWAmes,1Story
1874,127000,yes,6,1052,1052,10800,1963,1,3,NWAmes,1Story
1875,127000,yes,5,1107,949,8050,1967,1,3,NAmes,1Story
1876,143000,yes,5,1214,1214,10355,1967,2,3,NAmes,1Story
1877,156000,yes,5,1073,1073,10289,1965,1,3,NAmes,1Story
1878,144000,yes,5,1344,1024,9503,1958,1,2,NAmes,1Story
1879,119000,yes,5,1728,1728,10624,1964,2,6,NAmes,1Story
1880,103000,yes,4,1224,0,10899,1964,2,2,NAmes,1Story
1881,139900,yes,5,1422,978,12342,1960,1,3,NAmes,1Story
1882,151500,yes,6,958,958,12772,1960,1,2,NAmes,1Story
1883,126500,yes,5,1065,1065,8892,1960,1,3,NAmes,1Story
1884,145000,yes,6,1138,588,10482,1958,1,3,NAmes,SLvl
1885,120000,yes,5,912,912,7535,1958,1,2,NAmes,1Story
1886,124000,yes,5,1074,894,7450,1956,1,2,NAmes,1Story
1887,106500,yes,5,882,0,8339,1959,1,3,NAmes,1Story
1888,140500,yes,5,1187,864,14357,1961,1,2,NAmes,1Story
1889,137500,yes,5,964,964,8243,1961,1,3,NAmes,1Story
1890,117600,yes,5,894,894,8680,1960,1,3,NAmes,1Story
1891,163500,yes,7,1200,1174,8800,1966,2,3,NAmes,1Story
1892,161000,yes,6,1042,1042,9200,1965,2,3,NAmes,SLvl
1893,158000,yes,6,1302,1302,9350,1964,2,3,NAmes,SLvl
1894,224500,yes,6,2154,845,8800,1964,2,5,NAmes,2Story
1895,147000,yes,6,1374,1130,11382,1964,1,3,NAmes,1Story
1896,200000,yes,6,1652,1592,22002,1959,1,3,NAmes,1Story
1897,181900,yes,6,1429,1144,14585,1960,1,3,NAmes,1Story
1898,150750,yes,5,1327,1063,7388,1959,1,3,NAmes,1Story
1899,101800,yes,4,1224,0,9842,1962,2,2,NAmes,1Story
1900,124000,yes,6,932,932,8280,1950,1,2,NAmes,1Story
1901,138500,yes,5,908,822,12172,1940,1,2,NAmes,1.5Unf
1902,39300,no,1,334,0,5000,1946,1,1,BrkSide,1Story
1903,64500,no,3,666,666,5000,1946,1,2,BrkSide,1Story
1904,64000,no,3,670,370,3500,1945,1,2,BrkSide,1.5Fin
1905,112000,yes,5,808,808,5175,1958,1,2,BrkSide,1Story
1906,165000,yes,6,1977,816,9500,1964,1,4,NAmes,2Story
1907,144000,yes,5,1150,1078,9600,1955,1,2,NAmes,1Story
1908,137000,yes,5,1920,928,11345,1948,2,4,NAmes,2Story
1909,105000,yes,5,1376,768,9492,1941,1,3,NAmes,1.5Fin
1910,146500,yes,5,1644,728,9480,1942,1,3,NAmes,2Story
1911,126000,yes,5,1560,1560,8668,1968,2,4,NAmes,1Story
1912,175000,yes,5,1280,793,10050,1966,2,3,NAmes,SFoyer
1913,158500,yes,6,1254,1218,9600,1961,1,3,NAmes,SLvl
1914,114500,yes,5,912,912,10150,1958,1,2,NAmes,1Story
1915,144000,yes,5,1524,874,11344,1958,1,3,NAmes,1.5Fin
1916,129000,yes,6,2380,1021,18450,1965,2,3,NAmes,2Story
1917,141000,yes,6,936,936,8760,1957,1,2,NAmes,1Story
1918,131000,yes,5,1008,1008,6860,1956,1,3,NAmes,1Story
1919,142100,yes,5,1053,1053,8250,1963,1,3,NAmes,1Story
1920,139000,yes,5,1056,1056,8176,1958,1,3,NAmes,1Story
1921,157900,yes,6,1442,1442,9750,1958,1,4,NAmes,1Story
1922,139400,yes,5,1056,1056,9250,1954,1,3,NAmes,1Story
1923,150000,yes,6,1244,1244,11988,1957,1,3,NAmes,1Story
1924,120000,yes,5,1144,1144,9100,1960,1,3,NAmes,1Story
1925,174850,yes,6,1721,1331,9736,1957,1,4,NAmes,1Story
1926,116000,yes,5,922,922,9770,1957,1,2,NAmes,1Story
1927,135000,yes,5,1048,1048,10152,1956,1,3,NAmes,1Story
1928,163500,yes,6,1657,1657,12155,1970,2,3,NAmes,1Story
1929,130000,yes,5,1411,1204,12198,1955,1,3,NAmes,1Story
1930,129500,yes,5,1216,1216,10050,1955,1,3,NAmes,1Story
1931,142000,yes,5,1154,864,11556,1953,1,3,NAmes,1Story
1932,128600,yes,5,1560,1560,8078,1958,2,4,NAmes,1Story
1933,125000,yes,6,948,948,10950,1952,1,2,NAmes,1Story
1934,136000,yes,6,1040,1040,7942,1953,1,3,NAmes,1Story
1935,134500,yes,5,1008,1008,8923,1953,1,2,NAmes,1Story
1936,127000,yes,5,925,925,8540,1956,1,3,NAmes,1Story
1937,130000,yes,5,1360,384,7134,1955,1,3,NAmes,SLvl
1938,115000,yes,4,1540,1190,7150,1955,1,4,NAmes,1.5Fin
1939,116900,yes,5,925,923,8400,1955,1,3,NAmes,1Story
1940,132000,yes,5,928,928,13300,1956,1,2,NAmes,1Story
